,Date,Ticker,Claims,IPC,Abstract
1095,2022-10-11,AEVA,14.0,g01s017/06,"a laser radar system using collocated laser beams to unambiguously detects a range of a target and a range rate at which the target is moving relative to the laser radar system. another aspect of various embodiments of the invention may relate to a laser radar system that uses multiple laser radar sections to obtain multiple simultaneous measurements (or substantially so), whereby both range and range rate can be determined without various temporal effects introduced by systems employing single laser sections taking sequential measurements. in addition, other aspects of various embodiments of the invention may enable faster determination of the range and rate of the target, a more accurate determination of the range and rate of the target, and/or may provide other advantages."
1096,2022-10-11,AEVA,20.0,g01s007/00,"a light detection and ranging (lidar) system includes an automatic gain control (agc) unit to reduce the dynamic range, reducing processing power and saving circuit area and cost. the system detects a return beam of a light signal transmitted to a target, having a first dynamic range in a time domain. an analog to digital converter (adc) generates a digital signal based on the return beam. a processor can perform time domain processing on the digital signal, convert the digital signal from the time domain to a frequency domain, and perform frequency domain processing on the digital signal in the frequency domain. the agc unit can measure a power of the return beam, and apply variable gain in the time domain to reduce a dynamic range of the return beam to a second dynamic range lower than the first dynamic range."
1097,2022-10-11,ADSK,20.0,g06t017/20,"in various embodiments, a topology optimization application solves a topology optimization problem associated with designing a three-dimensional (“3d”) object. the topology optimization application coverts a first shape having a first resolution and representing the 3d object to a coarse shape having a second resolution that is lower than the first resolution. subsequently, the topology optimization application computes coarse structural analysis data based on the coarse shape. the topology optimization application then uses a trained machine learning model to generate a second shape having the first resolution and representing the 3d object based on the first shape and the coarse structural analysis data. the trained machine learning model modifies a portion of a shape having the first resolution based on structural analysis data having the second resolution. advantageously, generating the second shape based on structural analysis data having a lower resolution reduces computational complexity relative to prior art techniques."
1098,2022-10-11,ADSK,20.0,g06n003/04,"a design application is configured to generate a latent space representation of a fleet of pre-existing vehicles. the design application encodes vehicle designs associated with the fleet of pre-existing vehicles into the latent space representation to generate a first latent space location. the first latent space location represents the characteristic style associated with the fleet of pre-existing vehicles. the design application encodes a sample design provided by a user into the latent space representation to produce a second latent space location. the design application then determines a distance between the first latent space location and the second latent space location. based on the distance, the design application generates a style metric that indicates the aesthetic similarity between the sample design and the vehicle designs associated with the fleet of pre-existing vehicles. the design application can also generate new vehicle designs based on the latent space representation and the sample design."
1099,2022-10-11,ADBE,20.0,g06n020/00,"dialog system training techniques using a simulated user system are described. in one example, a simulated user system supports multiple agents. the dialog system, for instance, may be configured for use with an application (e.g., digital image editing application). the simulated user system may therefore simulate user actions involving both the application and the dialog system which may be used to train the dialog system. additionally, the simulated user system is not limited to simulation of user interactions by a single input mode (e.g., natural language inputs), but also supports multimodal inputs. further, the simulated user system may also support use of multiple goals within a single dialog session"
1100,2022-10-11,ADBE,20.0,h04l045/58,"in implementations of systems for session-based routing, a computing device implements a routing system to receive session data describing a session id as a character sequence including non-embedded characters and at least one embedded character at a pre-determined index of the character sequence. the routing system extracts the at least one embedded character and determines a processing device configuration corresponding to the at least one embedded character from ledger data describing processing device configurations. the routing system maps the session data to a particular processing device based on the processing device configuration and the non-embedded characters of the character sequence."
1101,2022-10-11,ADBE,20.0,g06f016/532,"the present disclosure relates to an object selection system that automatically detects and selects objects in a digital image based on natural language-based inputs. for instance, the object selection system can utilize natural language processing tools to detect objects and their corresponding relationships within natural language object selection queries. for example, the object selection system can determine alternative object terms for unrecognized objects in a natural language object selection query. as another example, the object selection system can determine multiple types of relationships between objects in a natural language object selection query and utilize different object relationship models to select the requested query object."
1102,2022-10-11,ADBE,8.0,g06n003/04,"a target image is projected into a latent space of generative model by determining a latent vector by applying a gradient-free technique and a class vector by applying a gradient-based technique. an image is generated from the latent and class vectors, and a loss function is used to determine a loss between the target image and the generated image. this determining of the latent vector and the class vector, generating an image, and using the loss function is repeated until a loss condition is satisfied. in response to the loss condition being satisfied, the latent and class vectors that resulted in the loss condition being satisfied are identified as the final latent and class vectors, respectively. the final latent and class vectors are provided to the generative model and multiple weights of the generative model are adjusted to fine-tune the generative model."
1103,2022-10-11,ADBE,20.0,g06n003/04,"described techniques for multi-label classification, in which sequential data includes characters that have two or more aspects that require classification, are capable of providing separate classifications for different categories of components. using an appropriately-trained neural network, the described techniques perform aligning and otherwise combining two or more classifications (e.g., categories, or types of labels) to obtain multi-label characters."
1104,2022-10-11,ADBE,18.0,g06n003/08,"embodiments disclosed herein describe systems, methods, and products that generate trained neural networks that are robust against adversarial attacks. during a training phase, an illustrative computer may iteratively optimize a loss function that may include a penalty for ill-conditioned weight matrices in addition to a penalty for classification errors. therefore, after the training phase, the trained neural network may include one or more well-conditioned weight matrices. the one or more well-conditioned weight matrices may minimize the effect of perturbations within an adversarial input thereby increasing the accuracy of classification of the adversarial input. by contrast, conventional training approaches may merely reduce the classification errors using backpropagation, and, as a result, any perturbation in an input is prone to generate a large effect on the output."
1105,2022-10-11,ADBE,20.0,g06t011/40,"methods and systems disclosed herein relate generally to systems and methods for using image-layer snapshots to eliminate image artifacts. a pixel-adjustment module receives an indication of the selected region within a first image layer of an image. in response, the pixel-adjustment module generates a first snapshot of the first image layer, in which the first snapshot includes pixel data for restoring a first state of the first image layer at which the selected region is yet to be modified. the pixel-adjustment module generates a second image layer, in which the image structure-modification operation is applied to the pixel of the second image layer that corresponds to the selected region. the pixel-adjustment module modifies a pixel in the selected region to include at least part of the pixel data from the first snapshot."
1106,2022-10-11,ADBE,20.0,g06v020/00,"disclosed are systems and methods for dynamically determining categories for images. a computer-implemented method includes training a neural network to receive an input image and determine one or more image categories associated with the input image; obtaining a set of images associated with a user; and determining, using the trained neural network, one or more image categories associated with each image included in the obtained set of images."
1107,2022-10-11,ADBE,20.0,g06f011/34,"the present disclosure describes systems, non-transitory computer-readable media, and methods that intelligently sense digital user context across client devices applications utilizing a dynamic sensor graph framework and then utilize a persistent context store to generate flexible digital recommendations across digital applications. in one or more embodiments, the disclosed systems utilize triggers to select and activate one or more sensor graphs. these sensor graphs can include software sensors arranged according to an architecture of dependencies and subject to various constraints. the underlying architecture of dependencies and constraints in each sensor graph allows the disclosed systems to avoid race-conditions in persisting actionable user-context based signals, verify the validity of sensor output through the sensor graph, generate user-context based recommendations across multiple related applications, and accommodate a specific latency/refresh rate of context values."
1108,2022-10-11,ADBE,20.0,g06t007/00,"the present disclosure relates to an object selection system that accurately detects and automatically selects target instances of user-requested objects (e.g., a query object instance) in a digital image. in one or more embodiments, the object selection system can analyze one or more user inputs to determine an optimal object attribute detection model from multiple specialized and generalized object attribute models. additionally, the object selection system can utilize the selected object attribute model to detect and select one or more target instances of a query object in an image, where the image includes multiple instances of the query object."
1109,2022-10-11,ADBE,18.0,g06f008/65,"systems and methods for facilitating updates to software programs via machine-learning techniques are disclosed. in an example, an application generates a feature vector from a textual description of a software defect by applying a topic model to the textual description. the application uses the feature vector and one or more machine-learning models configured to predict classifications and sub-classifications of the textual description. the application integrates the classifications and the sub-classifications into a final classification of the textual description that indicates a software component responsible for causing the software defect. the final classification is usable for correcting the software defect."
1110,2022-10-11,ADBE,20.0,g06f003/048,"the present disclosure relates to systems, non-transitory computer-readable media, and methods that generate dynamic tool-based animated tutorials. in particular, in one or more embodiments, the disclosed systems generate an animated tutorial in response to receiving a request associated with an image editing tool. the disclosed systems then extract steps from existing general tutorials that pertain to the image editing tool to generate tool-specific animated tutorials. in at least one embodiment, the disclosed systems utilize a clustering algorithm in conjunction with image parameters to provide a set of these generated animated tutorials that showcase diverse features and/or attributes of the image editing tool based on measured aesthetic gains resulting from application of the image editing tool within the animated tutorials."
1111,2022-10-11,ADBE,20.0,g06v010/20,"this disclosure involves automatically generating a typographical image using an image and a text document. aspects of the present disclosure include detecting a region of interest from the image and generating an object template from the detected region of interest. the object template defines the areas of the image, in which words of the text document are inserted. a text rendering protocol is executed to iteratively insert the words of the text document into the available locations of the object template. the typographical image is generated by rendering each word of the text document onto the available location assigned to the word."
1112,2022-10-11,ADBE,20.0,g06t011/60,"methods and systems are provided for presenting and using multiple masks based on a segmented image in editing the image. in particular, multiple masks can be presented to a user using a graphical user interface for easy selection and utilization in the editing of an image. the graphical user interface can include a display configured to display an image, a mask zone configured to display segmentations of the image using masks, and an edit zone configured to display edits to the image. upon receiving segmentation for the image, the masks can be displayed in the mask zone where the masks are based on a selected segmentation detail level."
1113,2022-10-11,ACMR,20.0,h01l021/687,"a plating chuck for holding a substrate during plating processes, wherein the substrate has a notch area ( 3031 ) and a patterned region ( 3032 ) adjacent to the notch area ( 3031 ). the plating chuck comprises a cover plate ( 3033 ) configured to cover the notch area ( 3031 ) of the substrate to shield the electric field at the notch area ( 3031 ) when the substrate is being plated."
1114,2022-10-11,ACLX,8.0,c07k014/47,"d domain (dd) containing polypeptides (ddpp) that specifically bind targets of interest (e.g., bcma, cd123, cs1, her2, afp, and afp p26) are provided, as are nucleic acids encoding the ddpp, vectors containing the nucleic acids and host cells containing the nucleic acids and vectors. ddpp such as ddpp fusion proteins, are also provided as are methods of making and using the ddpp. such uses include, but are not limited to diagnostic and therapeutic applications."
1115,2022-10-11,ACIU,31.0,c07k016/18,"the present invention is in the field of transactive response dna binding protein with a molecular weight of 43 kda (tardb or also tdp-43). the invention relates to tdp-43 specific binding molecules, in particular to anti-tdp-43 antibodies or an antigen-binding fragment or a derivative thereof and uses thereof. the present invention provides means and methods to diagnose, prevent, alleviate and/or treat a disorder and/or abnormality associated with misfolded tdp-43 including but not limited to frontotemporal dementia (ftd), amyotrophic lateral sclerosis (als), alzheimer's disease (ad, sporadic and familial), and/or parkinson's disease (pd). the present invention provides modified conformation-specific antigenic peptides and peptide fragments derived from the tdp-43 protein and the antibodies obtainable by said peptides or fragments for use in the diagnosis, prevention, alleviation and/or treatment of tdp-43-related disorders and/or abnormalities."
1116,2022-10-11,ACHR,20.0,e05f015/77,"a electric aircraft power distribution system includes a first battery pack connected to at least a first load and to a common bus that connects the first battery pack in parallel to at least a second battery pack; a first electrical component electrically connected between the first battery pack and the first load and configured to disconnect the first load from the first battery pack in response to current above a first threshold current, wherein the first electrical component has a first disconnection time at the first threshold current; and a second electrical component electrically connected between the first battery pack and the common bus and configured to disconnect the first battery pack from the common bus in response to current above a second threshold current, wherein the second electrical component has a second disconnection time at the second threshold current that is higher than the first disconnection time."
1117,2022-10-11,ACHR,19.0,b60l058/18,"a power distribution system for an electric aircraft includes a first electric propulsion unit comprising at least two power stages; a first battery pack electrically connected to a first power stage of the at least two power stages; a second battery pack electrically connected to a second power stage of the at least two power stages; and a control system configured to control the first battery pack, the second battery pack, the first power stage, and the second power stage to transfer power from the first battery pack to the second battery pack through the first power stage and the second power stage."
1118,2022-10-11,ACCO,26.0,b42f003/04,"a device for removably coupling one or more sheets of stationery to a notebook or similar item is provided and a portion of the coupling device, such as one or more arms, may extend through one or more holes in the stationery to retain the stationery to the notebook. providing a device for removably attaching stationery items to a notebook allows students, planners, professionals, and other users to securely retain items in a notebook at a specific location within the pages thereof. in operation, such a coupling device permits users to keep track of a variety of items in a bound component."
1119,2022-10-11,ACAD,16.0,a61k031/4468,"methods for the treatment of alzheimer's disease psychosis, or a symptom thereof, comprising administering pimavanserin. also provided herein are methods for the treatment of delusions and/or hallucinations in a human with dementia comprising administering pimavanserin, or a pharmaceutically acceptable salt thereof. also provided herein are methods for reducing npi-nh score in a human with alzheimer's disease comprising administering pimavanserin, or a pharmaceutically acceptable salt thereof. also provided herein are methods for reducing agitated behavior or aggressive behavior in a human with dementia comprising administering pimavanserin, or a pharmaceutically acceptable salt thereof."
1120,2022-10-11,ABT,19.0,a61k031/702,"disclosed are nutritional compositions including human milk oligosaccharides in combination with long chain polyunsaturated fatty acids and/or carotenoids that can be administered to preterm infants, term infants, toddlers, and children for reducing inflammation and the incidence of inflammatory diseases."
1121,2022-10-11,ABMD,20.0,g08b021/04,"systems and methods for packaging an optical sensor assembly. an optical sensor assembly for use in a blood pump assembly comprises a visor affixed to a pump housing of the blood pump assembly. a support jacket is in contact with an inner surface of the visor, and defines a cavity in which an optical sensor is disposed. silicone gel is introduced into the cavity, where it cures. silicone gel within the cavity protects the optical sensor, and the support jacket prevents the overflowing of the gel and contamination of the visor."
1122,2022-10-11,AAPL,18.0,h04w036/00,"a user equipment (ue) configured to establish a multimedia data stream with a further ue, identify a predetermined condition, wherein the predetermined condition indicates a decrease in quality of the multimedia data stream at the further ue and implement a mechanism to mitigate the degradation of the decrease in quality of the multimedia data stream at the further ue."
1123,2022-10-11,AAPL,20.0,h04w076/15,"apparatuses, systems, and methods for a wireless device to perform negotiation of bearer type configuration and/or related parameters. a user equipment device (ue) and/or network may determine a bearer configuration and/or other parameters based on information or measurements of the ue. the ue and the bs may exchange data using a negotiated configuration."
1124,2022-10-11,AAPL,15.0,g06k009/62,"a machine learning (ml) model is trained and used to produce a probability distribution associated with a computer vision task. the ml model uses a prior probability distribution associated with a particular image capture condition determined based on sensor data. for example, given that an image was captured by an image capture device at a particular height above the floor and angle relative to the vertical world axis, a prior probability distribution for that particular image capture device condition can be used in performing a computer vision task on the image. accordingly, the machine learning model is given the image as input as well as the prior probability distribution for the particular image capture device condition. the use of the prior probability distribution can improve the accuracy, efficiency, or effectiveness of the ml learning model for the computer vison task."
1125,2022-10-11,AAPL,21.0,b60w030/12,"a vehicle includes a lane generator that is configured to receive information that describes a first lane portion and a second lane portion and determine that a discontinuity is present. the lane generator obtains a sensor output and detects presence of a nearby vehicle in the first lane portion. a classification for the nearby vehicle is identified by analyzing the sensor output, and is used to select a vehicle kinematics model. the lane generator determines paths for a simulated vehicle from the first lane portion to the second lane portion using the vehicle kinematics model. a third lane portion is determined based on the paths such that the third lane portion defines a traversable route from the first lane portion to the second lane portion in accordance with the vehicle kinematics model. an automated vehicle control system generates control outputs based in part on the third lane portion."
1126,2022-10-11,AAPL,45.0,g06n003/00,"disclosed are systems, methods, and non-transitory computer-readable storage media for utilizing a virtual assistant as part of a communication session. one or more of the participant users can select to utilize a virtual assistant to assist the participant users with tasks during the communication session. a user can use a communication application to enter a message directed to the virtual assistant. the virtual assistant can analyze the entered message and determine that the message was directed to the virtual assistant rather than to the other participants of the communication session. as a result, the message will not be transmitted to the other participants of the communication session and the virtual assistant will assist the user with the identified task. a virtual assistant can assist a user with a variety of different tasks. for example, the virtual assistant can gather requested data for the user from one or more web servers, such as weather data, traffic data, etc."
1127,2022-10-11,AAPL,18.0,b60r025/24,"in some exemplary processes for accessing a vehicle, a transit request is initiated. the transit request summons a vehicle towards a location of a user device. information generated in response to the transit request is received. the information includes first authentication information and second authentication information. third authentication information from the vehicle is received using a first wireless communication protocol. a determination is made as to whether the third authentication information corresponds to the first authentication information. in accordance with determining that the third authentication information corresponds to the first authentication information, a wireless communication connection is established with the vehicle using a second wireless communication protocol and the second authentication information. the second wireless communication protocol is different from the first wireless communication protocol. using the second wireless communication protocol, instructions to unlock a cabin of the vehicle are sent."
1128,2022-10-11,AAPL,20.0,h04r025/00,a method performed by an in-ear headphone. coupled to the in-ear headphone is a first ear tip that is inserted into an ear canal of a user. the method obtains an audio signal from an audio source device paired with the in-ear headphone and uses the signal to drive a speaker of the headphone to output a sound into the ear canal. the method obtains a microphone signal that is responsive to the outputted sound. the method notifies the user to replace the first ear tip with a second ear tip in response to a parameter associated with the microphone signal being less than a threshold.
1129,2022-10-11,AAPL,20.0,g06n003/04,sensor data captured by one or more sensors may be received at an analysis system. a neural network may be used to detect an object in the sensor data. a plurality of polygons surrounding the object may be generated in one or more subsets of the sensor data. a prediction of a future position of the object may be generated based at least in part on the polygons. one or more commands may be provided to a control system based on the prediction of the future position.
1130,2022-10-11,AAPL,20.0,g06n003/10,"the subject technology provides receiving a neural network (nn) model to be executed on a target platform, the nn model including multiple layers that include operations and some of the operations being executable on multiple processors of the target platform. the subject technology further sorts the operations from the multiple layers in a particular order based at least in part on grouping the operations that are executable by a particular processor of the multiple processors. the subject technology determines, based at least in part on a cost of transferring the operations between the multiple processors, an assignment of one of the multiple processors for each of the sorted operations of each of the layers in a manner that minimizes a total cost of executing the operations. further, for each layer of the nn model, the subject technology includes an annotation to indicate the processor assigned for each of the operations."
1131,2022-10-11,AAPL,20.0,g06q010/06,"the present disclosure relates to systems and processes for users of electronic devices to issue physical activity goal challenges and rewards to one another. in one example, a first user can provide a physical activity goal that is to be performed by a second user. the first user can further provide a reward that is to be given to the second user in response to the second user completing the physical activity goal. an electronic device associated with the second user can be used to detect physical activity performed by the second user and to determine whether the second user has completed the physical activity goal. in response to determining that the second user has completed the physical activity goal, the reward can be issued to the second user. the reward can include an image, video, song, electronic message, amount of virtual currency, access to a service, or the like."
1132,2022-10-11,AAPL,26.0,g06t011/60,"in some implementations, a method is performed at a device including non-transitory memory and one or more processors. the method includes: presenting, by the device, a computer-generated reality (cgr) environment; while presenting the cgr environment, detecting access to a display device separate from the device; in response to determining that there is access to the display device, triggering the display of video content, associated with the cgr environment, on the display device in order to supplement the cgr environment; and modifying at least a portion of the cgr environment based on the video content displayed by the display device. in some implementations, the display device is present within a physical environment, and the device enables video pass-through or optical see-through of at least a portion of the physical environment including the display device."
1133,2022-10-11,AAPL,30.0,g06t015/10,"the present disclosure generally relates to user interfaces for adjusting simulated image effects. in some embodiments, user interfaces for adjusting a simulated depth effect is described. in some embodiments, user interfaces for displaying adjustments to a simulated depth effect is described. in some embodiments, user interfaces for indicating an interference to adjusting simulated image effects is described."
1134,2022-10-11,AAPL,23.0,b60r021/207,"a vehicle includes a body structure that defines a passenger cabin, a seat assembly that is located in the passenger cabin, and a table that includes a table top and an adjustable support assembly. the table top is located adjacent to the seat assembly, the adjustable support assembly includes actuators, and the adjustable support assembly is configured to move the table top with respect to the seat assembly. the vehicle also includes sensors that are configured to generate sensor outputs regarding an environment outside of the vehicle, and a controller that detects a vehicle event based on the sensor outputs. in response to the detection of the vehicle event, the controller outputs a control signal that controls the adjustable support assembly so that the adjustable support assembly moves at least part of the table top away from the seat assembly."
1135,2022-10-11,AAPL,24.0,h04w076/27,this disclosure relates to techniques for providing a framework for supporting custom signaling between a wireless device and a cellular network. a wireless device and a cellular base station may establish a wireless link. the wireless device and the cellular base station may perform custom signaling in accordance with the custom signaling framework.
1136,2022-10-11,AAPL,20.0,g06t015/20,"various implementations disclosed herein include devices, systems, and methods that enable improved display of virtual content in computer generated reality (cgr) environments. in some implementations, the virtual content is viewed by an observer and includes multiple content elements, each of which may be rendered at an independent rate based on a change of view of the observer."
1137,2022-10-11,AAPL,15.0,g10l015/22,"the present disclosure generally relates to voice-control for electronic devices. in some embodiments, the method includes, in response to detecting a plurality of utterances, associating the plurality of operations with a first stored operation set and detecting a second set of one or more inputs corresponding to a request to perform the operations associated with the first stored operation set; and performing the plurality of operations associated with the first stored operation set, in the respective order."
1138,2022-10-11,AAPL,20.0,g06f016/29,"in an example method, a computer system receives a query from a mobile device, including an indication of a location of the mobile device, and an environmental measurement obtained by the mobile device at the location. a set of candidate points of interest in geographical proximity to the location is determined. for each of one or more candidate points of interest of the set, a location fingerprint of the candidate point of interest and contextual data regarding the candidate point of interest are obtained. a similarity between the environmental measurement and each location fingerprint is determined. a particular candidate point of interest is selected from among the set based on the similarity, and based on an assessment of the contextual data. a label of the selected point of interest is associated with the location and transmitted to the mobile device."
1139,2022-10-11,AAPL,20.0,h02j050/40,this application relates to a wireless charger with increased efficiency during operation. the wireless charging assembly includes a wireless charger and an electronic device. a transmitter coil in the wireless charger can induct magnetic flux to a receiver coil in the electronic device via a magnetic flux pathway.
1140,2022-10-11,AAPL,20.0,h01l027/088,"in an embodiment, an integrated circuit includes transistors in different active regions, electrically isolated using single diffusion break isolation. the single diffusion break isolation includes a first dummy transistor that has a different threshold voltage than the transistors in either active region for which the single diffusion break is creating isolation. the first dummy transistor may have lower leakage current than transistors in either active region, creating effective isolation between the active regions and consuming relatively small amounts of power due to the lower leakage currents."
1141,2022-10-11,AAPL,20.0,h04w004/00,"embodiments of a user equipment (ue), an evolved node-b (enb), and methods for communication of uplink messages are generally described herein. the ue may receive, from an enb, one or more downlink control messages that may indicate an allocation of pucch channel resources. the ue may transmit an uplink control message in at least a portion of the allocated pucch channel resources. when the pucch channel resources are allocated according to an edge configuration, the pucch channel resources may be restricted to a lower edge portion and an upper edge portion of the network channel resources. when the pucch channel resources are allocated according to a distributed configuration, the pucch channel resources may include one or more middle portions of the network channel resources. the middle portions may be exclusive to the lower edge and upper edge portions."
1142,2022-10-11,AAPL,20.0,g11c011/402,"in an embodiment, a memory system may include at least two types of dram, which differ in at least one characteristic. for example, one dram type may be a high density dram, while another dram type may have lower density but may also have lower latency and higher bandwidth than the first dram type. dram of the first type may be on one or more first integrated circuits and dram of the second type may be on one or more second integrated circuits. in an embodiment, the first and second integrated circuits may be coupled together in a stack. the second integrated circuit may include a physical layer circuit to couple to other circuitry (e.g. an integrated circuit having a memory controller, such as a system on a chip (soc)), and the physical layer circuit may be shared by the dram in the first integrated circuits."
1143,2022-10-11,AAPL,19.0,h04w004/02,"certain embodiments are directed to techniques (e.g., a device, a method, a memory or non-transitory computer readable medium storing code or instructions executable by one or more processors) for passive beacon communication techniques. transmitting devices (e.g., beacons) can transmit advertising messages using a first wireless protocol to provide timing for ranging messages for one of more ranging messages over a second protocol (e.g., uwb). one or more receiving devices can determine using signal strength if the devices are within a threshold range to perform communication techniques. various ranging communications techniques can be used to determine a range between the receiving device and transmitting device. other techniques can be used to passively calculate the angle of arrival for transmitter signals. the angle of arrival information can be used for precise position locating for the receiving device or to indicate interest in information provided by the one or more transmitting devices."
1144,2022-10-11,AAPL,7.0,h01m050/24,"battery packs according to some embodiments of the present technology may include a first longitudinal beam and a second longitudinal beam. the battery packs may include a plurality of cell blocks disposed between the first longitudinal beam and the second longitudinal beam. the plurality of cell blocks may include first and second cell blocks each characterized by a first side surface proximate the first longitudinal beam, a second side surface, a third side surface proximate the second longitudinal beam, and a fourth side surface. the battery packs may include a first interface material thermally coupling the first side surface of the first cell block with the first longitudinal beam. the battery packs may also include a second interface material thermally coupling the third side surface of the second cell block with the second longitudinal beam."
1145,2022-10-11,AAPL,54.0,g06f003/01,"the present disclosure generally relates to methods and devices for providing touch accommodations to users with tremors or other fine motor impairments to improve the accuracy of such users' touch inputs on touch-sensitive surfaces. such methods and devices include various approaches for compensating for brief, inadvertent touch inputs; touch inputs with inadvertent motion across the touch-sensitive surface; and/or touch inputs with inadvertent recoil contacts. in some embodiments, the touch accommodations are implemented in a software layer separate from the application layer, such as the operating system."
1146,2022-10-11,AAPL,50.0,g06f003/04883,"in some embodiments, an electronic device presents representations of items of content available for playback on the electronic device. in some embodiments, an electronic device presents selectable options for playing an item of content in accordance with the manners in which the item of content is available to be played on the electronic device. in some embodiments, an electronic device presents representations of episodes in a series of episodic content. in some embodiments, an electronic device presents an enhanced preview of content. in some embodiments, an electronic device presents a control panel. in some embodiments, an electronic device switches the active user profile of a device. in some embodiments, an electronic device enters into a picture-in-picture mode."
1147,2022-10-11,AAPL,18.0,g10l015/00,"systems and processes for operating an intelligent automated assistant to perform intelligent list reading are provided. in accordance with one example, a method includes, at an electronic device having one or more processors, receiving a natural-language input corresponding to a domain; providing the natural-language input to an external device; receiving, from the external device, a process flow corresponding to the domain; determining, with the process flow corresponding to the domain, a task associated with the natural-language input; performing the task; and providing an output indicating whether the task has been performed."
1148,2022-10-11,AAPL,20.0,g03b015/05,"a fresnel lens includes multiple different zones. at least one of the zones may be an asymmetric zone that is radially asymmetric. the asymmetric zone may redirect light received from a light source located within a focal length of the fresnel lens to a portion of a field of view of an image sensor. in some embodiments, multiple asymmetric zones may be implemented within the same fresnel lens, which may have different radial asymmetry."
1149,2022-10-11,AAPL,21.0,g06f009/445,"a method for transmitting an application is disclosed. the method includes, for example, receiving, from a client, an input for initiating the application; generating an application bundle associated with the application, the application bundle including an address of a server, the address capable of enabling a program on the client to request, from the server, information needed for running the application; and transmitting the application bundle to the client."
1150,2022-10-11,AAPL,30.0,g06f009/445,"the present disclosure generally relates to setting up an account for a service. a request to set up an account for a first service is received. in response to receiving the request to set up the account for the first service, a first login option and a second login option are displayed. if an input selecting the first login option is detected, a request to use first contact information for a user to set up the account for the first service is transmitted. if an input selecting the second login option is detected, a request to use second contact information for the user to set up the account for the first service is transmitted. the second contact information is automatically generated for the service and does not reveal the first contact information for the user."
1151,2022-10-11,AAPL,15.0,g02b027/01,an electronic device may have a display system that produces images. the display system may have one or more pixel arrays such as liquid-crystal-on-silicon pixel arrays. images from the display system may be coupled into a waveguide by an input coupler and may be coupled out of the waveguide using an output coupler. the input and output couplers may be formed from volume phase holographic gratings. an additional grating may be used to shift light that would otherwise pass above or below the user's field of view towards the viewer. holographic gratings in the waveguide may have fringes with constant pitch and variable period. the period at a given portion of the grating may be bragg-matched to maximize diffraction efficiency for light of a given incident angle.
1152,2022-10-11,AAPL,20.0,h04l029/06,"an apparatus includes one or more functional circuits, a debug circuit configured to implement one or more debug features for the one or more functional circuits, and a validation circuit. the validation circuit is configured to receive a request to access debug features, and to send an identification value corresponding to the apparatus. the validation circuit is further configured to receive a certificate generated by a server computer system, the certificate including encoded debug permissions, and to decode the debug permissions using the identification value. using the decoded debug permissions, the validation circuit is further configured to enable one or more of the debug features."
1153,2022-10-11,AAPL,18.0,h04b001/713,"techniques described herein can facilitate channel-state information (csi) measurement and feedback for communication in unlicensed spectrum or sounding reference signal (srs) transmission and/or channel-state estimation for communication in unlicensed spectrum. in an example, an apparatus is configured to be employed in a user equipment (ue), and the apparatus comprises a radio frequency (rf) circuitry interface and processing circuitry configured to perform csi measurement for communication in unlicensed spectrum. the apparatus further generates data for feedback according to the csi measurement, and sends the data for feedback to rf circuitry via the rf circuitry interface. in an example, a frame structure of a data channel begins with a downlink (dl) transmission or soon after an initial signal. in an example, the csi measurement includes measuring channel quality information (cqi) for one or more sub-bands."
1154,2022-10-11,AAPL,20.0,h04b001/26,"an electronic device may include wireless circuitry with a baseband processor, a transceiver, a front-end module, and an antenna. the transceiver may include mixer circuitry. the mixer circuitry may include switches controlled by oscillator signals. the mixer circuitry may also include oscillator phase noise cancelling capacitors controlled by inverted oscillator signals. operated in this way, the mixer circuitry exhibits improved noise figure performance."
1155,2022-10-11,AAPL,20.0,h01s005/00,"an optoelectronic device includes a semiconductor substrate having first and second faces. a first array of emitters are formed on the first face of the semiconductor substrate and are configured to emit respective beams of radiation through the substrate. electrical connections are coupled to actuate selectively first and second sets of the emitters in the first array. a second array of microlenses are formed on the second face of the semiconductor substrate in respective alignment with the emitters in at least one of the first and second sets and are configured to focus the beams emitted from the emitters in the at least one of the first and second sets so that the beams are transmitted from the second face with different, respective first and second focal properties."
