,Ticker,TrumpBeta,TrumpOdds
2413,PDT,0.0108236767,0.4
2414,FFIC,0.0106318456,0.4
2415,NTES,0.0105590556,0.4
2416,AIMT,0.0103863834,0.4
2417,BP,0.0102786061,0.4
2418,SG,0.0102501446,0.4
2419,BBAR,0.0102262932,0.4
2420,NCR,0.0100192066,0.4
2421,NCMI,0.0099344469,0.4
2422,FLXN,0.0097630231,0.4
2423,HARP,0.0096777046,0.4
2424,GPRK,0.0096130437,0.4
2425,RFIL,0.0094324414,0.4
2426,PHAS,0.0093627292,0.4
2427,HRTX,0.00925077,0.4
2428,FEMB,0.0091902972,0.4
2429,PDLB,0.0091472619,0.4
2430,GMED,0.0090679057,0.4
2431,HHC,0.0090349502,0.4
2432,WSBF,0.0089705656,0.4
2433,HOPE,0.0089211039,0.4
2434,AIT,0.0089166481,0.4
2435,IHTA,0.0088697798,0.4
2436,MEI,0.0086940777,0.4
2437,FBMS,0.0085664001,0.4
2438,PEY,0.0085513782,0.4
2439,NTAP,0.0084047641,0.4
2440,OBNK,0.0083651659,0.4
2441,FKU,0.008357908,0.4
2442,CUBA,0.0082205884,0.4
2443,RCS,0.008152341,0.4
2444,RGEN,0.0081458607,0.4
2445,HLG,0.0080418079,0.4
2446,IVH,0.0078944905,0.4
2447,VNTR,0.0077991991,0.4
2448,TK,0.0077329616,0.4
2449,PHO,0.0076918317,0.4
2450,ESI,0.0074554402,0.4
2451,CNF,0.007357946,0.4
2452,DLR,0.0071843896,0.4
2453,WLFC,0.0070039902,0.4
2454,BY,0.0070007347,0.4
2455,AXR,0.0069682116,0.4
2456,MTW,0.0067477533,0.4
2457,NAVI,0.0067397924,0.4
2458,CUBI,0.0066857994,0.4
2459,GGAL,0.0066825001,0.4
2460,COP,0.0065054813,0.4
2461,DDIV,0.0064050857,0.4
2462,VAR,0.0062930506,0.4
2463,HAIN,0.006275922,0.4
2464,MPB,0.006120523,0.4
2465,SNP,0.0060912308,0.4
2466,BLW,0.0060641627,0.4
2467,M,0.0053670226,0.4
2468,GPP,0.0053528167,0.4
2469,PJT,0.0052980327,0.4
2470,PLXP,0.0052051457,0.4
2471,USLB,0.0051621944,0.4
2472,IESC,0.0050465035,0.4
2473,IGR,0.0049998788,0.4
2474,GUT,0.0047821979,0.4
2475,MFIN,0.0047436638,0.4
2476,AXNX,0.0047300747,0.4
2477,EQH,0.0047228034,0.4
2478,AER,0.0047222195,0.4
2479,SRET,0.0046314843,0.4
2480,SHLX,0.0046205541,0.4
2481,SFBC,0.0045375362,0.4
2482,SNDE,0.0044641804,0.4
2483,SGEN,0.0043890708,0.4
2484,HUBB,0.0043816075,0.4
2485,GSAH,0.0042566152,0.4
2486,FVCB,0.0042405474,0.4
2487,TOWN,0.0041869048,0.4
2488,USDP,0.0040891081,0.4
2489,CCEP,0.004050664,0.4
2490,SECO,0.0039828495,0.4
2491,HASI,0.0039043021,0.4
2492,UCBI,0.0038132715,0.4
2493,TIGO,0.003794966,0.4
2494,UTMD,0.0035500104,0.4
2495,PFF,0.0035170931,0.4
2496,MPAA,0.0034907845,0.4
2497,NWBI,0.0033161131,0.4
2498,PLAY,0.0032750446,0.4
2499,FSK,0.0032681493,0.4
2500,BPOP,0.0028549746,0.4
2501,YLDE,0.0028230625,0.4
2502,FCEF,0.0027709114,0.4
2503,ARWR,0.0026212579,0.4
2504,PPHI,0.0025546841,0.4
2505,PTMN,0.0025194466,0.4
2506,WEYS,0.0024736257,0.4
2507,ROK,0.002420337,0.4
2508,GLU,0.0023141245,0.4
2509,UNAM,0.0022691046,0.4
2510,MMYT,0.0022194915,0.4
2511,OFS,0.0020912717,0.4
2512,BKSC,0.0020783136,0.4
2513,ERC,0.0020065169,0.4
2514,STCN,0.0017586842,0.4
2515,AEZS,0.0015943068,0.4
2516,TNAV,0.0015920242,0.4
2517,SANM,0.0014861922,0.4
2518,FGB,0.0014692583,0.4
2519,WDFC,0.0014556769,0.4
2520,WRB,0.0011939976,0.4
2521,HY,0.0011369597,0.4
2522,CEM,0.0009284595,0.4
2523,AMAL,0.0009016544,0.4
2524,CRESY,0.0007824247,0.4
2525,SAR,0.0007746575,0.4
2526,EAD,0.0006432972,0.4
2527,CBAN,0.0005341947,0.4
2528,GNE,0.0005066942,0.4
2529,TMQ,0.00030832,0.4
2530,TDW,0.0002906435,0.4
2531,TLRD,0.0002626858,0.4
2532,MAN,0.0001614122,0.4
2533,WFC,5.30471e-05,0.4
2534,FLN,-0.0001499077,0.4
2535,RRR,-0.0002627746,0.4
2536,THR,-0.0003084154,0.4
2537,MTOR,-0.0003281273,0.4
2538,FBZ,-0.0003421901,0.4
2539,ESQ,-0.0003491411,0.4
2540,SWKS,-0.0005025048,0.4
2541,BE,-0.0005368325,0.4
2542,SMP,-0.0007005985,0.4
2543,AMOT,-0.000741698,0.4
2544,SHBI,-0.000882272,0.4
2545,IUS,-0.0013617735,0.4
2546,GHSI,-0.0015751661,0.4
2547,NBB,-0.0017354797,0.4
2548,IEP,-0.0018565585,0.4
2549,EMB,-0.0019464968,0.4
2550,ATVI,-0.0019887541,0.4
2551,NYMT,-0.0019990443,0.4
2552,ETW,-0.0020070038,0.4
2553,BPMP,-0.002146447,0.4
2554,CCNE,-0.0027032809,0.4
2555,KEY,-0.0028142794,0.4
2556,SAFT,-0.0028739689,0.4
2557,AIR,-0.0030138463,0.4
2558,OTIC,-0.0031874479,0.4
2559,NUW,-0.003217824,0.4
2560,TPTX,-0.0032202897,0.4
2561,FTXO,-0.0033156722,0.4
2562,PFM,-0.0034669925,0.4
2563,BLDP,-0.00351434,0.4
2564,QTEC,-0.0035446056,0.4
2565,PSCF,-0.0035770317,0.4
2566,AKCA,-0.0035890361,0.4
2567,PKO,-0.0036825246,0.4
2568,CLH,-0.0037572253,0.4
2569,HYB,-0.0038905869,0.4
2570,SCHL,-0.0039782144,0.4
2571,CPT,-0.0042167539,0.4
2572,TS,-0.0042539934,0.4
2573,TTP,-0.0042575212,0.4
2574,SNR,-0.0042930313,0.4
2575,HELE,-0.0044931806,0.4
2576,RUTH,-0.004698556,0.4
2577,BLX,-0.0046996641,0.4
2578,MSGN,-0.0047504322,0.4
2579,NEN,-0.0048169812,0.4
2580,WSG,-0.0048376786,0.4
2581,OCFC,-0.0049637807,0.4
2582,BGSF,-0.0050545591,0.4
2583,EDI,-0.005192688,0.4
2584,KRG,-0.0052034802,0.4
2585,PLUS,-0.0052261754,0.4
2586,SUNS,-0.0053449793,0.4
2587,WEA,-0.0054198397,0.4
2588,WRI,-0.0054225322,0.4
2589,BNGO,-0.0063428483,0.4
2590,HALO,-0.0064306994,0.4
2591,MZA,-0.0065135552,0.4
2592,CPF,-0.006806115,0.4
2593,BCE,-0.006848826,0.4
2594,PMBC,-0.0068822892,0.4
2595,ARDS,-0.0069282113,0.4
2596,PTY,-0.0073132588,0.4
2597,SYBX,-0.0074222835,0.4
2598,HEP,-0.0077513405,0.4
2599,APPF,-0.0078504167,0.4
2600,CDW,-0.007884276,0.4
2601,CDL,-0.0079139845,0.4
2602,CLDB,-0.0079768505,0.4
2603,HMHC,-0.0080576031,0.4
2604,EOT,-0.0082973413,0.4
2605,PHR,-0.008333956,0.4
2606,BRC,-0.0083958586,0.4
2607,MCHI,-0.0087097088,0.4
2608,HTD,-0.0088910046,0.4
2609,TALO,-0.0091823388,0.4
2610,CSX,-0.0092840284,0.4
2611,CTXR,-0.0094606959,0.4
2612,VLRS,-0.0094807021,0.4
2613,ITRM,-0.0098665916,0.4
2614,CEN,-0.0099139144,0.4
2615,HWBK,-0.0099168193,0.4
2616,OCC,-0.0099267597,0.4
2617,COLB,-0.0099604894,0.4
2618,DRE,-0.0100848538,0.4
2619,WSR,-0.0101772813,0.4
2620,HIE,-0.0104474449,0.4
2621,EYPT,-0.0105042676,0.4
2622,MET,-0.0105290522,0.4
2623,PKOH,-0.0106604505,0.4
2624,UMBF,-0.0106902647,0.4
2625,IPAR,-0.0107409343,0.4
2626,TRIL,-0.010793935,0.4
2627,PACW,-0.010871995,0.4
2628,WAT,-0.0112358546,0.4
2629,UFI,-0.0113635361,0.4
2630,SDG,-0.011452524,0.4
2631,FFA,-0.0115877563,0.4
2632,IMKTA,-0.0118825047,0.4
2633,SMTA,-0.0119708204,0.4
2634,PFI,-0.0121496366,0.4
2635,ODT,-0.0121962793,0.4
2636,CIO,-0.0122438733,0.4
2637,VCNX,-0.0123961895,0.4
2638,CDK,-0.0124182421,0.4
2639,ESP,-0.0124470056,0.4
2640,CDMO,-0.0125153753,0.4
2641,PUMP,-0.0126646363,0.4
2642,WNS,-0.0126855801,0.4
2643,AGD,-0.0128695594,0.4
2644,WNEB,-0.0131343502,0.4
2645,SMCP,-0.0133248239,0.4
2646,DDS,-0.0134407548,0.4
2647,HFFG,-0.0135086163,0.4
2648,SMMT,-0.0136018501,0.4
2649,SONM,-0.0136500866,0.4
2650,GCAP,-0.0138912855,0.4
2651,SSYS,-0.0140116266,0.4
2652,FCBC,-0.0141430421,0.4
2653,FMK,-0.0141788502,0.4
2654,GIS,-0.0141979489,0.4
2655,TTNP,-0.0142837828,0.4
2656,ACRE,-0.0143592682,0.4
2657,JLS,-0.0144389378,0.4
2658,BUSE,-0.0144863739,0.4
2659,OHI,-0.014491766,0.4
2660,BK,-0.0148915011,0.4
2661,JBLU,-0.0149003012,0.4
2662,G,-0.0149278707,0.4
2663,ESGU,-0.0150203156,0.4
2664,GBDC,-0.0151266144,0.4
2665,CNO,-0.015160609,0.4
2666,KYN,-0.0153496714,0.4
2667,RNEM,-0.0154540625,0.4
2668,ADES,-0.0154813045,0.4
2669,ARCO,-0.0154950866,0.4
2670,PING,-0.015553694,0.4
2671,CHRS,-0.0155578714,0.4
2672,CMLS,-0.0155756169,0.4
2673,RIGL,-0.0157952369,0.4
2674,SXC,-0.0158404119,0.4
2675,WAFD,-0.0160880349,0.4
2676,RWT,-0.0163714661,0.4
2677,ICCH,-0.0165553064,0.4
2678,OPHC,-0.0165781615,0.4
2679,PHT,-0.0165992201,0.4
2680,NPV,-0.0168524743,0.4
2681,ICLK,-0.0168846287,0.4
2682,VRRM,-0.0169341041,0.4
2683,BGH,-0.0169517175,0.4
2684,POWL,-0.0169638479,0.4
2685,ZIXI,-0.0173120341,0.4
2686,OBLN,-0.017366871,0.4
2687,OXLC,-0.0174212486,0.4
2688,AEF,-0.0174637729,0.4
2689,RDWR,-0.0176406669,0.4
2690,EVSI,-0.0177464235,0.4
2691,VRAY,-0.0177525841,0.4
2692,BELFB,-0.0179919811,0.4
2693,HCAP,-0.01802682,0.4
2694,ALE,-0.0181557944,0.4
2695,HNW,-0.0181926102,0.4
2696,CIT,-0.018261965,0.4
2697,OOMA,-0.0183040123,0.4
2698,WYY,-0.0183931682,0.4
2699,BAK,-0.0183976755,0.4
2700,BHF,-0.0186059018,0.4
2701,VVI,-0.0187431383,0.4
2702,MLR,-0.0187525897,0.4
2703,VAC,-0.0187966821,0.4
2704,XRAY,-0.0193865155,0.4
2705,BTO,-0.0195389604,0.4
2706,OPNT,-0.0196672749,0.4
2707,SRAX,-0.0197000527,0.4
2708,ABCB,-0.0198479954,0.4
2709,JDD,-0.0199008881,0.4
2710,NXTG,-0.0199447529,0.4
2711,CVR,-0.0199935248,0.4
2712,KMDA,-0.0200040525,0.4
2713,OFC,-0.0200083821,0.4
2714,ADMS,-0.0201718471,0.4
2715,SNX,-0.0204309171,0.4
2716,JCE,-0.0206479451,0.4
2717,BILI,-0.0208847121,0.4
2718,SYNL,-0.0210203973,0.4
2719,SUP,-0.0212777485,0.4
2720,DVLU,-0.0213447853,0.4
2721,FAAR,-0.0217595321,0.4
2722,MTT,-0.0219007389,0.4
2723,VAL,-0.0219209262,0.4
2724,VAL,-0.0219209262,0.4
2725,WERN,-0.022242968,0.4
2726,RDN,-0.0223153926,0.4
2727,ORI,-0.0223159806,0.4
2728,PDEV,-0.0223843162,0.4
2729,AAT,-0.0224244684,0.4
2730,TCOM,-0.0225142244,0.4
2731,RCON,-0.0225601033,0.4
2732,BGX,-0.0225813478,0.4
2733,HESM,-0.022592784,0.4
2734,BFST,-0.0227178128,0.4
2735,PFL,-0.0228803399,0.4
2736,FAF,-0.0234595026,0.4
2737,MBI,-0.0234897388,0.4
2738,FTHI,-0.02366681,0.4
2739,EUFN,-0.0236907537,0.4
2740,PDS,-0.0237389008,0.4
2741,AB,-0.0237436314,0.4
2742,AHT,-0.0238984669,0.4
2743,WGO,-0.0240229849,0.4
2744,CMO,-0.0242206076,0.4
2745,SRCE,-0.0242537743,0.4
2746,IONS,-0.0244640077,0.4
2747,CTIC,-0.0246552079,0.4
2748,HYAC,-0.024774421,0.4
2749,MUSA,-0.0248817137,0.4
2750,NUAN,-0.0248942931,0.4
2751,EWBC,-0.0249613873,0.4
2752,MVBF,-0.0250168999,0.4
2753,PZC,-0.0250854186,0.4
2754,HBNC,-0.0251885997,0.4
2755,AVK,-0.0254771529,0.4
2756,AZUL,-0.0256091109,0.4
2757,ASC,-0.0256489939,0.4
2758,NWLI,-0.0257850462,0.4
2759,ITT,-0.0258827664,0.4
2760,SCX,-0.0259755562,0.4
2761,HSON,-0.0260176054,0.4
2762,CLDT,-0.0260219928,0.4
2763,ANIP,-0.0260388956,0.4
2764,NEX,-0.0260711064,0.4
2765,AGX,-0.0261471884,0.4
2766,KEX,-0.0261571817,0.4
2767,RGA,-0.0264591275,0.4
2768,EWJV,-0.0266884197,0.4
2769,PBF,-0.0267176267,0.4
2770,EGHT,-0.0267527361,0.4
2771,OMF,-0.0268072313,0.4
2772,PZG,-0.026927358,0.4
2773,VIR,-0.0270359678,0.4
2774,NRIM,-0.0275898377,0.4
2775,RFEM,-0.0276051778,0.4
2776,CPA,-0.0278469188,0.4
2777,PUYI,-0.0279956986,0.4
2778,LVHD,-0.0281291878,0.4
2779,EBSB,-0.0283540774,0.4
2780,AINC,-0.0283800542,0.4
2781,DB,-0.0283872875,0.4
2782,ETJ,-0.0285752932,0.4
2783,OSBC,-0.0287687568,0.4
2784,GPX,-0.0288053854,0.4
2785,RP,-0.0288314373,0.4
2786,HHS,-0.0293429965,0.4
2787,EVH,-0.0294895466,0.4
2788,NTRP,-0.0295041464,0.4
2789,MS,-0.0295231063,0.4
2790,VNDA,-0.0295232976,0.4
2791,VIAC,-0.0295447102,0.4
2792,NXPI,-0.0296777096,0.4
2793,HCM,-0.0297098658,0.4
2794,GNC,-0.0299961543,0.4
2795,CDR,-0.0301490888,0.4
2796,LTM,-0.0302541209,0.4
2797,EFAS,-0.0302629336,0.4
2798,CWEN,-0.030338874,0.4
2799,HFWA,-0.0304803886,0.4
2800,FHK,-0.0305771458,0.4
2801,SMG,-0.0306369764,0.4
2802,STWD,-0.0307046298,0.4
2803,DAL,-0.0307195608,0.4
2804,DIAX,-0.0308013999,0.4
2805,NOW,-0.0308027491,0.4
2806,FRPT,-0.0309681471,0.4
2807,AZZ,-0.0310116493,0.4
2808,YTRA,-0.0310902636,0.4
2809,BIO,-0.0311839678,0.4
2810,RUBY,-0.0312243591,0.4
2811,KRNY,-0.0312402144,0.4
2812,TGA,-0.0313798534,0.4
2813,VNET,-0.031514057,0.4
2814,IOR,-0.0317249823,0.4
2815,MEDP,-0.0317992951,0.4
2816,TTM,-0.0321483761,0.4
2817,LEGR,-0.0323611771,0.4
2818,GNOM,-0.0324483461,0.4
2819,KBWP,-0.0325397866,0.4
2820,NEU,-0.0326470107,0.4
2821,BTG,-0.0329720521,0.4
2822,ARGO,-0.0331749311,0.4
2823,CCRN,-0.0332421788,0.4
2824,SPNS,-0.0333109775,0.4
2825,WMT,-0.0334023772,0.4
2826,CLNE,-0.0335269474,0.4
2827,FIVN,-0.0336919454,0.4
2828,CTO,-0.0336928202,0.4
2829,DXC,-0.0338587538,0.4
2830,GVP,-0.0339230611,0.4
2831,RHP,-0.0339794104,0.4
2832,RVI,-0.0340463451,0.4
2833,LEU,-0.0340970062,0.4
2834,YJ,-0.0341982997,0.4
2835,RBCAA,-0.0343783835,0.4
2836,CFB,-0.0344111871,0.4
2837,NRO,-0.0345263763,0.4
2838,PMX,-0.0346529211,0.4
2839,SIBN,-0.034657044,0.4
2840,PHK,-0.0348766151,0.4
2841,TELA,-0.0349932166,0.4
2842,CPIX,-0.0350675416,0.4
2843,STNG,-0.0350801712,0.4
2844,GIII,-0.03511832,0.4
2845,IART,-0.0351861219,0.4
2846,QQQ,-0.035270577,0.4
2847,FTAI,-0.0353991765,0.4
2848,WSBC,-0.0354263128,0.4
2849,ASB,-0.0356378406,0.4
2850,VET,-0.0356701023,0.4
2851,NK,-0.0357379736,0.4
2852,PXD,-0.0358311772,0.4
2853,OXY,-0.0358984102,0.4
2854,TRTN,-0.0359491158,0.4
2855,BBDC,-0.0360287074,0.4
2856,COHR,-0.0360720905,0.4
2857,IRR,-0.0360786978,0.4
2858,SPLK,-0.0361193491,0.4
2859,RAPT,-0.0362308741,0.4
2860,AIA,-0.0362495525,0.4
2861,ODFL,-0.0365830754,0.4
2862,LIVN,-0.0366561533,0.4
2863,TMUS,-0.0371383764,0.4
2864,AAPL,-0.0371862021,0.4
2865,FEDU,-0.037447199,0.4
2866,TSC,-0.0374515717,0.4
2867,MLVF,-0.0375147786,0.4
2868,KIQ,-0.0376078847,0.4
2869,COMT,-0.0376340037,0.4
2870,CIG,-0.0377620904,0.4
2871,NESR,-0.0378251469,0.4
2872,TRTX,-0.0378957473,0.4
2873,PPC,-0.0380491921,0.4
2874,APO,-0.0380599087,0.4
2875,ATUS,-0.0381563647,0.4
2876,KNOP,-0.0382071526,0.4
2877,NIHD,-0.0383229092,0.4
2878,WW,-0.0384314671,0.4
2879,LOAN,-0.0385480167,0.4
2880,PRSP,-0.0387495427,0.4
2881,BB,-0.038909868,0.4
2882,STL,-0.0391945206,0.4
2883,MSN,-0.0392120005,0.4
2884,GLDD,-0.0392341324,0.4
2885,CEY,-0.0392349769,0.4
2886,KMF,-0.0392450544,0.4
2887,SLB,-0.0392571077,0.4
2888,TWIN,-0.0393382708,0.4
2889,PATI,-0.0394013945,0.4
2890,YELP,-0.0396816065,0.4
2891,SQBG,-0.0397240543,0.4
2892,SSBI,-0.039811992,0.4
2893,NHS,-0.0398302679,0.4
2894,WBS,-0.0399256752,0.4
2895,BDC,-0.0399882455,0.4
2896,CHN,-0.0400252928,0.4
2897,NVCR,-0.0400726445,0.4
2898,PSV,-0.0402230304,0.4
2899,BIOL,-0.0402383323,0.4
2900,TRMK,-0.0404116679,0.4
2901,FAX,-0.040493742,0.4
2902,RKDA,-0.0405292317,0.4
2903,OLN,-0.0406001159,0.4
2904,GLP,-0.040687184,0.4
2905,KB,-0.0407550368,0.4
2906,OCUL,-0.0410189633,0.4
2907,PCM,-0.041382341,0.4
2908,NFJ,-0.0415374446,0.4
2909,BMRA,-0.0417070325,0.4
2910,LMPX,-0.041744491,0.4
2911,PRA,-0.0418596204,0.4
2912,HALL,-0.0419726356,0.4
2913,CHAP,-0.0419990994,0.4
2914,BSVN,-0.0420374017,0.4
2915,SMM,-0.0421375292,0.4
2916,GPMT,-0.0421524154,0.4
2917,DWLD,-0.0425048838,0.4
2918,MMP,-0.0425795908,0.4
2919,OXBR,-0.0426364782,0.4
2920,SPAR,-0.0428585487,0.4
2921,CINR,-0.042863513,0.4
2922,SVT,-0.0429611122,0.4
2923,MKSI,-0.0430461187,0.4
2924,ALTY,-0.043164163,0.4
2925,BBD,-0.0431674034,0.4
2926,GLQ,-0.0434443524,0.4
2927,TCRD,-0.0434688842,0.4
2928,NSPR,-0.0437148877,0.4
2929,KW,-0.0437415098,0.4
2930,MDIV,-0.043875719,0.4
2931,YPF,-0.0440165763,0.4
2932,CREG,-0.0440558711,0.4
2933,ANAT,-0.0440753986,0.4
2934,HSIC,-0.044120712,0.4
2935,PICO,-0.044344196,0.4
2936,NYCB,-0.0448061741,0.4
2937,BFS,-0.0448565622,0.4
2938,UBX,-0.0450706892,0.4
2939,BKD,-0.0451046462,0.4
2940,FMO,-0.0451714274,0.4
2941,PHD,-0.0455343504,0.4
2942,BANR,-0.0455349056,0.4
2943,EEX,-0.0456505693,0.4
2944,STON,-0.0457660193,0.4
2945,APY,-0.0457974906,0.4
2946,IID,-0.0459169612,0.4
2947,ESLT,-0.0460113027,0.4
2948,CID,-0.0462822222,0.4
2949,SPGI,-0.0463249148,0.4
2950,ASML,-0.0466073773,0.4
2951,PZZA,-0.0466746564,0.4
2952,EPRT,-0.0467228414,0.4
2953,NATH,-0.0467245952,0.4
2954,FTXG,-0.0469105016,0.4
2955,PS,-0.0472664177,0.4
2956,HRB,-0.0474846086,0.4
2957,DVOL,-0.0475782043,0.4
2958,NCB,-0.0477317514,0.4
2959,IRL,-0.0478313032,0.4
2960,BSL,-0.0480179499,0.4
2961,CLRG,-0.0480442213,0.4
2962,NH,-0.048078602,0.4
2963,DSM,-0.0481148767,0.4
2964,GNTY,-0.0481498294,0.4
2965,FLT,-0.0481919267,0.4
2966,DWMC,-0.0483877242,0.4
2967,FEM,-0.0483907478,0.4
2968,MTSI,-0.0485482369,0.4
2969,WAB,-0.0485661831,0.4
2970,UBFO,-0.0485856639,0.4
2971,MRLN,-0.0486177173,0.4
2972,DMLP,-0.0486415913,0.4
2973,GATX,-0.0487324819,0.4
2974,OSK,-0.0487386809,0.4
2975,PSM,-0.0491279795,0.4
2976,MNDO,-0.049247147,0.4
2977,IMH,-0.0492624751,0.4
2978,EPM,-0.0493807252,0.4
2979,JRS,-0.0494023713,0.4
2980,SILK,-0.049416586,0.4
2981,TPZ,-0.0494634618,0.4
2982,GCP,-0.0495923737,0.4
2983,ETO,-0.0496837523,0.4
2984,RNLC,-0.0497484824,0.4
2985,ARMK,-0.0498291351,0.4
2986,TCI,-0.0498970663,0.4
2987,ABT,-0.0499082552,0.4
2988,SPE,-0.0499923326,0.4
2989,ISSC,-0.0502128308,0.4
2990,GCO,-0.0502594171,0.4
2991,OMER,-0.0503964666,0.4
2992,MDRR,-0.0504440614,0.4
2993,AXS,-0.0505288348,0.4
2994,HURC,-0.0505317028,0.4
2995,RARE,-0.0505882335,0.4
2996,SSI,-0.050593072,0.4
2997,AEL,-0.0506447116,0.4
2998,SAVE,-0.0506730611,0.4
2999,TSN,-0.0506968807,0.4
3000,FNWB,-0.0507100065,0.4
3001,TCPC,-0.0509815357,0.4
3002,PFN,-0.0510155312,0.4
3003,CEA,-0.0510731213,0.4
3004,ORRF,-0.0510760991,0.4
3005,APEI,-0.0511924235,0.4
3006,ORCC,-0.0513047055,0.4
3007,SUPV,-0.0513562948,0.4
3008,EQRR,-0.0516397782,0.4
3009,EGRX,-0.0517542701,0.4
3010,ISEM,-0.0517966048,0.4
3011,ZION,-0.0518657074,0.4
3012,BBF,-0.0520134452,0.4
3013,DWAT,-0.0522485878,0.4
3014,LUV,-0.0522621631,0.4
3015,CCL,-0.0522657184,0.4
3016,SLGN,-0.052333214,0.4
3017,CRM,-0.0524674845,0.4
3018,PML,-0.0524872384,0.4
3019,GYRO,-0.0524991478,0.4
3020,KBWY,-0.0525981738,0.4
3021,SFE,-0.05263263,0.4
3022,APYX,-0.0526648546,0.4
3023,TGI,-0.0529396422,0.4
3024,PINC,-0.0530170358,0.4
3025,SEB,-0.0531235307,0.4
3026,EEFT,-0.0532037098,0.4
3027,WB,-0.0532898134,0.4
3028,SLGG,-0.0533766851,0.4
3029,GEOS,-0.0534623764,0.4
3030,CHEF,-0.0534721417,0.4
3031,GAM,-0.053478757,0.4
3032,DEO,-0.053480934,0.4
3033,CCR,-0.0536227263,0.4
3034,PRIM,-0.0537795608,0.4
3035,AGS,-0.0538349471,0.4
3036,EDN,-0.0539366095,0.4
3037,ACMR,-0.0539977431,0.4
3038,UHS,-0.0540134561,0.4
3039,HMN,-0.0542407161,0.4
3040,VLY,-0.0542446943,0.4
3041,CCO,-0.054272811,0.4
3042,UFS,-0.0544460037,0.4
3043,MFC,-0.0545184147,0.4
3044,DVN,-0.0547228619,0.4
3045,NNN,-0.0548652064,0.4
3046,NINE,-0.0549763528,0.4
3047,AMEH,-0.0550278491,0.4
3048,MOTS,-0.0550309497,0.4
3049,DHF,-0.0550836797,0.4
3050,IIIN,-0.0551060231,0.4
3051,UNTY,-0.0551537012,0.4
3052,BANF,-0.0552298587,0.4
3053,NHI,-0.0553857386,0.4
3054,JVA,-0.0554392643,0.4
3055,ALSN,-0.0556147297,0.4
3056,ICE,-0.055633173,0.4
3057,FDEF,-0.0556398589,0.4
3058,TWNK,-0.0556933823,0.4
3059,NMIH,-0.0556974292,0.4
3060,BCRX,-0.0557417142,0.4
3061,IIF,-0.0558557555,0.4
3062,SZC,-0.0559213926,0.4
3063,NTG,-0.0559385827,0.4
3064,GBL,-0.056082884,0.4
3065,BLE,-0.0562983626,0.4
3066,DMO,-0.0565482902,0.4
3067,LCI,-0.0565611412,0.4
3068,NLSN,-0.0567584064,0.4
3069,MESO,-0.0567648914,0.4
3070,PKW,-0.0568658695,0.4
3071,HPE,-0.0568739835,0.4
3072,USAP,-0.0569952737,0.4
3073,SOI,-0.0573347789,0.4
3074,RPAY,-0.0573996263,0.4
3075,PBFX,-0.0574581931,0.4
3076,GRAM,-0.057518411,0.4
3077,FPF,-0.0576019644,0.4
3078,AFL,-0.0576305787,0.4
3079,SLF,-0.0576994572,0.4
3080,WSC,-0.0577054784,0.4
3081,FDUS,-0.0579263059,0.4
3082,RDY,-0.0580603301,0.4
3083,CBD,-0.0581207912,0.4
3084,HIG,-0.0582732052,0.4
3085,PAM,-0.0586555214,0.4
3086,AUY,-0.0589413352,0.4
3087,CVCO,-0.0589470183,0.4
3088,CINF,-0.0589960838,0.4
3089,XIN,-0.0589974163,0.4
3090,MT,-0.0592769033,0.4
3091,NCV,-0.0593503041,0.4
3092,NC,-0.059494084,0.4
3093,CMCT,-0.0595461103,0.4
3094,WWD,-0.0596868186,0.4
3095,STMP,-0.0596893235,0.4
3096,SRT,-0.0597270211,0.4
3097,IDE,-0.0597281353,0.4
3098,PSCT,-0.059775347,0.4
3099,IHT,-0.0598352177,0.4
3100,FLS,-0.0598475647,0.4
3101,CEI,-0.0598505352,0.4
3102,EPAC,-0.0603985488,0.4
3103,TGEN,-0.0606632351,0.4
3104,MUR,-0.0608116851,0.4
3105,CFR,-0.060933569,0.4
3106,RA,-0.0610133805,0.4
3107,HNNA,-0.0614242684,0.4
3108,VOD,-0.0614327287,0.4
3109,CLMT,-0.0615837865,0.4
3110,TMST,-0.0616880104,0.4
3111,QBAK,-0.0620540267,0.4
3112,SBE,-0.0621413407,0.4
3113,RAVN,-0.0624625998,0.4
3114,ZGNX,-0.0625310197,0.4
3115,PLXS,-0.0625606642,0.4
3116,DPG,-0.0625991954,0.4
3117,AKR,-0.0626332868,0.4
3118,PLAN,-0.0628316534,0.4
3119,MCHX,-0.0628692542,0.4
3120,KBAL,-0.0630908589,0.4
3121,FSZ,-0.0631075167,0.4
3122,IAA,-0.0633780054,0.4
3123,CAPL,-0.0635956566,0.4
3124,RFL,-0.0636321747,0.4
3125,ALTM,-0.0638853925,0.4
3126,RIG,-0.0639128206,0.4
3127,ENTG,-0.063947296,0.4
3128,TPHS,-0.0643514437,0.4
3129,FLNT,-0.064802558,0.4
3130,ARI,-0.0648082661,0.4
3131,TNDM,-0.0648533975,0.4
3132,VLO,-0.0648534029,0.4
3133,FRT,-0.0649068969,0.4
3134,TEF,-0.0649298134,0.4
3135,NMFC,-0.0649338355,0.4
3136,BKU,-0.0652170612,0.4
3137,EPD,-0.0652648281,0.4
3138,SNFCA,-0.0653277276,0.4
3139,JOF,-0.0653337366,0.4
3140,SM,-0.0653453924,0.4
3141,MHK,-0.0653896479,0.4
3142,JCAP,-0.0656143917,0.4
